Waterloo	43.466795567	-80.516389802
Whitehorse	60.716114782	-135.053747639
White Rock	49.016364439	-122.802603379
Windsor	42.300083644	-83.016543483
Winnipeg	49.884398624	-97.147044715
Woodstock	43.133394741	-80.749703987
Yellowknife	62.455995109	-114.352546021
Yorkton	51.21670309	-102.467656036
Halifax	44.6453303558448	-63.5723876953125
St. John's	47.5649440729204	-52.7093124389648
Québec	46.8122791164294	-71.2145376205444
Lévis	46.8032615036038	-71.1779308319092
Yangambi	0.7833333	24.4666667
Watsa	3.05	29.5333333
Wamba	2.15	28.0
Uvira	-3.4066667	29.1458333
Tshikapa	-6.4166667	20.8
Mwene-Ditu	-7.0	23.45
Mweka	-4.85	21.5666667
Mbuji-Mayi	-6.15	23.6
Lusambo	-4.9666667	23.45
Luebo	-5.35	21.4166667
Lubao	-5.3666667	25.75
Lodja	-3.4833333	23.4333333
Lisala	2.15	21.5166667
Kongolo	-5.3833333	27.0
Kisangani	0.5166667	25.2
Kindu	-2.95	25.95
Kasongo	-4.45	26.6666667
Kaniama	-7.5666667	24.1833333
Kananga	-5.8958333	22.4177778
Kampene	-3.6	26.6666667
Kamina	-8.7386111	24.9905556
Kalemie	-5.94748507593361	29.1947078704834
Kabinda	-6.1333333	24.4833333
Kabare	-2.4683333	28.8241667
Kabalo	-6.05	26.9166667
Isiro	2.7666667	27.6166667
Ilebo	-4.3166667	20.5833333
Goma	-1.6791667	29.2227778
Gbadolite	4.2833333	21.0166667
Gandajika	-6.75	23.95
Demba	-5.51	22.2666667
Butembo	0.15	29.2833333
Buta	2.8	24.7333333
Businga	3.3333333	20.8833333
Bunia	1.5666667	30.25
Bumba	2.1833333	22.4666667
Bukavu	-2.5083333	28.8608333
Bukama	-9.2	25.85
Bondo	3.8166667	23.6666667
Boende	-0.2166667	20.8666667
Beni	0.5	29.4666667
Basoko	1.2333333	23.6
Aketi	2.7333333	23.7666667
Lubumbashi	-11.6666667	27.4666667
Likasi	-10.9813889	26.7333333
Kolwezi	-10.7166667	25.4725
Kipushi	-11.7666667	27.2333333
Kambove	-10.8763889	26.5969444
Tshela	-4.9833333	12.9333333
Nioki	-2.7166667	17.6833333
Mushie	-3.0166667	16.9
Mbanza-Ngungu	-5.25	14.8666667
Mbandaka	0.0666667	18.2666667
Matadi	-5.8166667	13.45
Mangai	-4.05	19.5333333
Libenge	3.65	18.6333333
Kinshasa	-4.3297222	15.315
Kikwit	-5.0386111	18.8180556
Kasongo-Lunda	-6.4666667	16.8166667
Kasangulu	-4.5911111	15.1708333
Inongo	-1.95	18.2666667
Gemena	3.25	19.7666667
Bulungu	-4.55	18.6
Bolobo	-2.1666667	16.2333333
Bandundu	-3.3166667	17.3666667
Masina	-4.3836111	15.3913889
Mobaye	4.3166667	21.1833333
Ippy	6.25	21.2
Bria	6.5333333	21.9833333
Bangassou	4.7333333	22.8166667
Bambari	5.7619444	20.6672222
Sibut	5.7333333	19.0833333
Paoua	7.25	16.4333333
Nola	3.5333333	16.0666667
Mbaïki	3.8833333	18.0
Kaga Bandoro	6.9833333	19.1833333
Damara	4.9666667	18.7
Carnot	4.9333333	15.8666667
Bozoum	6.3166667	16.3833333
Bouar	5.95	15.6
Bossangoa	6.4833333	17.45
Boda	4.3166667	17.4666667
Bimbo	4.3	18.55
Berbérati	4.2666667	15.7833333
Batangafo	7.3	18.3
Bangui	4.3666667	18.5833333
Sibiti	-3.6858333	13.3458333
Pointe-Noire	-4.7947222	11.8461111
Owando	-0.4869444	15.9080556
Ouésso	1.6136111	16.0516667
Mossendjo	-2.9505556	12.7261111
Madingou	-4.1536111	13.55
Dolisie	-4.1997222	12.6738889
Loandjili	-4.7561111	11.8577778
Kayes	-4.1655556	13.2927778
Impfondo	1.6380556	18.0666667
Gamboma	-1.8763889	15.8644444
Brazzaville	-4.2591667	15.2847222
Zürich	47.3666667	8.55
Zug	47.1666667	8.5166667
Yverdon-les-Bains	46.7785213990975	6.64114952087402
Winterthur	47.5	8.75
Wil	47.4615225087439	9.04552459716797
Wettingen	47.4666667	8.3166667
Vevey	46.4611567904138	6.84328079223633
Vernier	46.2170203316198	6.0849666595459
Uster	47.3471259830111	8.72091153114829
Thun	46.75	7.6166667
Steffisburg	46.7833333	7.6333333
Sion	46.2333333	7.35
Zürich (Kreis 11) / Seebach	47.4218142271393	8.54779137146567
Schaffhausen	47.7	8.6333333
Sankt Gallen	47.4297130776556	9.37614440917969
Renens	46.5333333	6.5833333
Rapperswil	47.2255721988597	8.82227897644043
Pully	46.5102667842487	6.66183471679688
Onex	46.1833333	6.1
Olten	47.35	7.9166667
Zürich (Kreis 11) / Oerlikon	47.408226890159	8.5425759152875
Nyon	46.3831754031185	6.23954772949219
Neuchâtel	46.9917870407831	6.93099975585938
Muttenz	47.5227073092477	7.64511108398438
Montreux	46.4330064251585	6.91143035888672
Monthey	46.25	6.95
Meyrin	46.2284217819417	6.07097625732422
Luzern	47.0504758054693	8.30635070800781
Lugano	46.0100778450283	8.96003723144531
Littau	47.05	8.25
Le Châtelard	46.45	6.9166667
Lausanne	46.5159963488544	6.6328239440918
La Chaux-de-Fonds	47.0999278405134	6.82585716247559
Kriens	47.0333333	8.2833333
Kreuzlingen	47.65	9.1833333
Köniz	46.924358817181	7.41456985473633
Kloten	47.4515162418534	8.58490690686724
Jona	47.229827110589	8.83884429931641
Horgen	47.2557904535145	8.60027185709557
Zürich (Kreis 10) / Höngg	47.4031286824911	8.49710428371219
Herisau	47.3861470920814	9.27915573120117
Grenchen	47.1921038676895	7.39585876464844
Gossau	47.4166667	9.25
Genève	46.2022156980098	6.14569187164307
Fribourg	46.8023655344308	7.15128421783447
Frauenfeld	47.55	8.9
Emmen	47.0833333	8.3
Dübendorf	47.39724275143	8.61871586517036
Dietikon	47.401653814419	8.40014588165869
Chur	46.8498606898684	9.53287124633789
Carouge	46.1809595456543	6.13921165466309
Biel	47.1324032424812	7.24411010742188
Bern	46.9480943365053	7.44744300842285
Bellinzona	46.1927843878363	9.01702880859375
Basel	47.5666667	7.6
Baden	47.4733300548052	8.30592155456543
Baar	47.2	8.5166667
Zürich (Kreis 4)	47.3775186979314	8.52126837042423
Allschwil	47.55	7.5333333
Adliswil	47.3099690123627	8.52462453218555
Aarau	47.3925390249618	8.04422378540039
Riehen	47.5788417345713	7.64682769775391
Zürich (Kreis 10) / Wipkingen	47.3950250190178	8.52529182236273
Zürich (Kreis 11) / Affoltern	47.4181409055931	8.51219997605899
Zürich (Kreis 2) / Wollishofen	47.340095218584	8.53133901585063
Zürich (Kreis 3) / Sihlfeld	47.3738224409803	8.51163911650705
Zürich (Kreis 6) / Unterstrass	47.3952962505019	8.53721281697264
Zürich (Kreis 9) / Albisrieden	47.3739795019393	8.49007391959488
Zürich (Kreis 9) / Altstetten	47.389455472573	8.48532907763136
Stadt Winterthur (Kreis 1)	47.4949431112733	8.71954493922975
Zürich (Kreis 12)	47.4037213736799	8.57607966027809
Seen (Kreis 3)	47.4764575973479	8.7699648561159
Zürich (Kreis 3)	47.3578517126203	8.50296092263551
Zürich (Kreis 11)	47.4232576444905	8.5216592643186
Zürich (Kreis 9)	47.3824492873484	8.47993151827415
Oberwinterthur (Kreis 2)	47.5169195297222	8.76863470049113
Zürich (Kreis 10)	47.407733229225	8.50049857507036
Zürich (Kreis 2)	47.3375643505596	8.5211008815982
Zürich (Kreis 8)	47.3547980685217	8.56097284596271
Zürich (Kreis 7)	47.3732806973591	8.5803770631152
Zürich (Kreis 6)	47.3922317570829	8.54380719832027
Lancy	46.1898135612299	6.11440658569336
Zuénoula	7.4291667	-6.0430556
Yamoussoukro	6.8166667	-5.2833333
Vavoua	7.3819444	-6.4777778
Toumodi	6.55	-5.0166667
Touba	8.2833333	-7.6833333
Tengrela	10.4869444	-6.4097222
Tiassalé	5.8983333	-4.8283333
Tanda	7.8063889	-3.1713889
Tabou	4.4166667	-7.35
Sinfra	6.6166667	-5.9166667
Sassandra	4.95	-6.0833333
San-Pédro	4.7333333	-6.6166667
Sakassou	7.4580556	-5.2941667
Oumé	6.3833333	-5.4166667
Odienné	9.51	-7.5691667
Mankono	8.0586111	-6.1897222
Man	7.4052778	-7.5475
Lakota	5.8527778	-5.6883333
Korhogo	9.45	-5.6333333
Katiola	8.1333333	-5.1
Issia	6.4833333	-6.5833333
Guiglo	6.5402778	-7.4858333
Grand-Bassam	5.2019444	-3.735
Affery	6.315	-3.9602778
Gagnoa	6.1333333	-5.9333333
Ferkessédougou	9.6	-5.2
Duékoué	6.7380556	-7.3430556
Divo	5.8397222	-5.36
Dimbokro	6.65	-4.7
Daoukro	7.05910308085211	-3.96310329437256
Danané	7.2627778	-8.1597222
Daloa	6.8747222	-6.4519444
Dabou	5.3205556	-4.3830556
Boundiali	9.5216667	-6.4869444
Bouna	9.2666667	-3.0
Bouaké	7.6833333	-5.0330556
Bouaflé	6.9833333	-5.75
Bonoua	5.2722222	-3.6008333
Bongouanou	6.6486111	-4.1991667
Bondoukou	8.0333333	-2.8
Bingerville	5.3558333	-3.89
Biankouma	7.7369444	-7.6102778
Béoumi	7.6761111	-5.5797222
Bangolo	7.0069444	-7.475
Arrah	6.6652778	-3.9722222
Anyama	5.4958333	-4.0547222
Akoupé	6.39	-3.9002778
Agnibilékrou	7.1344444	-3.2047222
Agboville	5.9341667	-4.2213889
Adzopé	6.1069444	-3.8619444
Adiaké	5.2863889	-3.3075
Aboisso	5.4675	-3.2144444
Abobo	5.4188889	-4.0205556
Abidjan	5.3411111	-4.0280556
Abengourou	6.7297222	-3.4963889
Séguéla	7.9611111	-6.6730556
Soubré	5.7855556	-6.6083333
Avarua	-21.2077778	-159.775
Viña del Mar	-33.0229137105004	-71.5525388717651
Villarrica	-39.2856854912128	-72.227897644043
Villa Alemana	-33.0422222	-71.3733333
Victoria	-38.2166667	-72.3333333
Valparaíso	-33.0393201968221	-71.627254486084
Vallenar	-28.5708333	-70.7580556
Valdivia	-39.8142226238974	-73.2458925247192
Tomé	-36.6166667	-72.95
Tocopilla	-22.0833333	-70.2
Temuco	-38.7333333	-72.6
Talcahuano	-36.7166667	-73.1166667
Talca	-35.4333333	-71.6666667
Talagante	-33.6666667	-70.9333333
San Vicente	-34.4333333	-71.0833333
Santiago	-33.4262838490987	-70.5665588378906
Santa Cruz	-34.6333333	-71.3666667
San Javier	-35.6	-71.75
San Felipe	-32.75	-70.7333333
San Carlos	-36.4166667	-71.9666667
San Bernardo	-33.6	-70.7166667
San Antonio	-33.5933333	-71.6216667
Río Bueno	-40.3166667	-72.9666667
Rengo	-34.4166667	-70.8666667
Rancagua	-34.1666667	-70.75
Quilpué	-33.045	-71.4494444
Quillota	-32.8833333	-71.2666667
Punta Arenas	-53.15	-70.9166667
Puerto Varas	-41.3166667	-72.9833333
Puerto Natales	-51.7236255150565	-72.4874496459961
Puerto Montt	-41.4716667	-72.9369444
viña causiño	-33.6166667	-70.5833333
Penco	-36.7333333	-72.9833333
Peñaflor	-33.6166667	-70.9166667
Parral	-36.15	-71.8333333
Panguipulli	-39.6333333	-72.3333333
Paine	-33.8166667	-70.75
Ovalle	-30.5983333	-71.2002778
Osorno	-40.5666667	-73.15
Nueva Imperial	-38.7333333	-72.95
Nacimiento	-37.5	-72.6666667
Mulchén	-37.7166667	-72.2333333
Molina	-35.1166667	-71.2833333
Melipilla	-33.7	-71.2166667
Machalí	-34.1833333	-70.6666667
Lota	-37.0833333	-73.1666667
Los Ángeles	-37.4666667	-72.35
Los Andes	-32.8336862488161	-70.5982732772827
Loncoche	-39.3666667	-72.6333333
Llaillay	-32.85	-70.9666667
Linares	-35.85	-71.6
Limache	-33.0166667	-71.2666667
Lebu	-37.6166667	-73.65
Lautaro	-38.5166667	-72.45
La Unión	-40.2833333	-73.0833333
La Serena	-29.9077778	-71.2541667
Lampa	-33.2833333	-70.9
La Ligua	-32.4524177047744	-71.2310600280762
La Laja	-37.2666667	-72.7
Iquique	-20.2166667	-70.1666667
Illapel	-31.6308333	-71.1652778
Hacienda La Calera	-32.7833333	-71.2166667
Graneros	-34.0666667	-70.7333333
El Monte	-33.6833333	-71.0166667
Diego de Almagro	-26.3666667	-70.05
Curicó	-34.9833333	-71.2333333
Curanilahue	-37.4666667	-73.35
Coronel	-37.0166667	-73.1333333
Coquimbo	-29.9533333	-71.3436111
Copiapó	-27.3666667	-70.3333333
Constitución	-35.3333333	-72.4166667
Concepción	-36.8269949733848	-73.0497694015503
Collipulli	-37.95	-72.4333333
Coihaique	-45.5752397361458	-72.0661926269531
Chimbarongo	-34.7	-71.05
Chillán	-36.6	-72.1166667
Chiguayante	-36.9166667	-73.0166667
Cauquenes	-35.9666667	-72.35
Castro	-42.4720969091928	-73.773193359375
Cañete	-37.8	-73.4
Calama	-22.4666667	-68.9333333
Cabrero	-37.0333333	-72.4
Buin	-33.7333333	-70.75
Arica	-18.4833333	-70.3333333
Arauco	-37.2463009911157	-73.3175182342529
Antofagasta	-23.65	-70.4
Angol	-37.8	-72.7166667
Ancud	-41.8697222	-73.8202778
Las Animas	-39.8086679095551	-73.2182121276855
Yaoundé	3.8666667	11.5166667
Yagoua	10.3427778	15.2405556
Wum	6.3833333	10.0666667
Tonga	4.9666667	10.7
Tiko	4.0786111	9.3680556
Tibati	6.4666667	12.6333333
Tcholliré	8.4	14.1666667
Sangmélima	2.9333333	11.9833333
Penja	4.6363889	9.6819444
Obala	4.1666667	11.5333333
Nkoteng	4.5166667	12.0333333
Nkongsamba	4.9533333	9.9325
Ngaoundéré	7.3166667	13.5833333
Nanga Eboko	4.6833333	12.3666667
Muyuka	4.2972222	9.4055556
Mutengene	4.0994444	9.3080556
Mora	11.0425	14.1447222
Mokolo	10.7402778	13.8027778
Melong	5.1166667	9.95
Meïganga	6.5166667	14.3
Mbouda	5.6333333	10.25
Mbanga	4.5091667	9.5680556
Mbandjok	4.45	11.9
Mbalmayo	3.5166667	11.5
Maroua	10.5955556	14.3247222
Manjo	4.8452778	9.8247222
Mamfe	5.7666667	9.2833333
Loum	4.7161111	9.7463889
Lolodorf	3.2333333	10.7333333
Limbe	4.0127778	9.2202778
Lagdo	9.05	13.7333333
Kumbo	6.2	10.6666667
Kumba	4.6438889	9.4386111
Kribi	2.95	9.9166667
Kousséri	12.0783333	15.0308333
Kaélé	10.1091667	14.4508333
Guider	9.9341667	13.9486111
Garoua Boulaï	5.8833333	14.55
Garoua	9.3	13.4
Fundong	6.25	10.2666667
Foumbot	5.5	10.6333333
Foumban	5.7166667	10.9166667
Fontem	5.4666667	9.8833333
Eséka	3.65	10.7666667
Edéa	3.8	10.1333333
Ébolowa	2.9	11.15
Dschang	5.45	10.0666667
Douala	4.0502778	9.7
Dizangué	3.7666667	9.9833333
Bogo	10.7361111	14.6108333
Bertoua	4.5833333	13.6833333
Bélabo	4.9333333	13.3
Batouri	4.4333333	14.3666667
Banyo	6.75	11.8166667
Bangangté	5.15	10.5166667
Bamusso	4.4333333	8.9
Bamenda	5.9333333	10.1666667
Bali	5.8833333	10.0166667
Bafoussam	5.4666667	10.4166667
Bafia	4.75	11.2333333
Bafang	5.15	10.1833333
Akonolinga	3.7666667	12.25
Idenao	4.2475	9.0047222
Xigazê	29.25	88.8833333
Suzhou	39.7666667	98.5666667
Shache	38.4166667	77.2405556
Lhasa	29.65	91.1
Laojunmiao	39.8333333	97.7333333
Kashi	39.4547222	75.9797222
Jiayuguan	39.8166667	98.3
Hotan	37.0997222	79.9269444
Ürümqi	43.8	87.5833333
Turpan	42.9333333	89.1666667
Shihezi	44.3	86.0333333
Kuqa	41.7277778	82.9363889
Korla	41.7597222	86.1469444
Hami	42.8	93.45
Changji	44.0166667	87.3166667
Baijiantan	45.6333333	85.1833333
Aral	40.5155556	81.2636111
Altay	47.8666667	88.1166667
Aksu	41.1230556	80.2644444
Zunyi	27.6866667	106.9072222
Zoucheng	35.4005556	116.9655556
Ziyang	30.1166667	104.65
Zigong	29.4	104.7833333
Zhuzhou	27.8333333	113.15
Zhumadian	32.9794444	114.0294444
Shangqiu	34.45	115.65
Zhuji	29.7161111	120.2341667
Zhucheng	35.9947222	119.3975
Zhuanghe	39.7008333	122.9911111
Zhoukou	33.6333333	114.6333333
Zhoucun	36.8166667	117.8166667
Yuxi	24.355	102.5422222
Zhongxing	33.7038889	118.6791667
Zhongshu	24.5166667	103.7666667
Zhicheng	31.0061111	119.9036111
Zhicheng	30.2955556	111.5047222
Yizheng	32.2691667	119.1788889
Zhenjiang	32.2091667	119.4341667
Zhenhai	29.9538889	121.7136111
Zhengzhou	34.7577778	113.6486111
Xinghua	32.9391667	119.8341667
Zhaotong	27.3166667	103.7166667
Zhaoqing	23.05	112.45
Zhaogezhuang	39.7666667	118.4
Zhaoyuan	37.3591667	120.3963889
Zhanjiang	21.2	110.3833333
Zhangzhou	24.5133333	117.6555556
Zhangye	38.9341667	100.4516667
Zibo	36.7905556	118.0633333
Anyang	36.0994444	114.3288889
Zaozhuang	34.8647222	117.5541667
Zaoyang	32.1272222	112.7541667
Yuyao	30.05	121.1494444
Yuzhou	34.1627778	113.4638889
Yuxia	34.0536111	108.6175
Kunshan	31.3844444	120.9513889
Yunyang	33.4427778	112.715
Yunmeng	31.0227778	113.7313889
Yunjinghong	21.9833333	100.8166667
Pizhou	34.3113889	117.9502778
Yunfu	22.9333333	112.0333333
Yuncheng	35.0230556	110.9927778
Yulin	38.2905556	109.7494444
Yulin	22.6333333	110.15
Yudong	29.385	106.5194444
Yuci	37.6802778	112.7319444
Yucheng	34.9288889	116.4652778
Yuanping	38.7152778	112.7575
Yuanlin	30.4166667	112.85
Yuancheng	23.7333333	114.6833333
Yongfeng	27.4547222	112.1927778
Yongchuan	29.3513889	105.8947222
Yishui	35.7847222	118.6280556
Zhongxiang	31.1661111	112.5830556
Yingshang	32.6291667	116.2511111
Yingcheng	30.95	113.55
Yinchuan	38.4680556	106.2730556
Yima	34.7380556	111.8838889
Yigou	35.8113889	114.3166667
Qingzhou	36.6966667	118.4797222
Yichun	27.8333333	114.4
Yicheng	31.7047222	112.2561111
Yicheng	31.3666667	119.8333333
Yichang	30.7144444	111.2847222
Yibin	28.7666667	104.5666667
Rongcheng	37.15	122.3833333
Yashan	22.1975	109.9419444
Yanzhou	35.5527778	116.8286111
Yantai	37.5333333	121.4
Yanliang	34.6736111	109.2125
Yangzhou	32.3972222	119.4358333
Zhangjiagang	31.865	120.5388889
Yangquan	37.8575	113.5633333
Yangliuqing	39.1375	116.9997222
Yanggu	36.1105556	115.7752778
Yangcun	39.3638889	117.0602778
Yancheng	33.3855556	120.1252778
Xuzhou	34.2669444	117.1916667
Xucheng	20.33	110.1638889
Xuri	28.4666667	117.9666667
Xunchang	28.4166667	104.7
Xuchang	34.0166667	113.8166667
Xuanzhou	30.9525	118.7552778
Xixiang	35.1627778	112.865
Xiulin	29.7166667	112.4
Xiongzhou	25.1166667	114.3
Guixi	28.2833333	117.1833333
Xinzhou	38.4091667	112.7333333
Xinzhou	30.8666667	114.8
Xinzhi	36.4988889	111.7047222
Xinyu	27.8	114.9333333
Xinye	32.5186111	112.3522222
Xinyang	32.1227778	114.0655556
Xinxiang	35.3088889	113.8672222
Xintai	35.9005556	117.7519444
Xinshi	31.0219444	113.1030556
Xinpu	34.5997222	119.1594444
Xinji	37.9027778	115.2036111
Xining	36.6166667	101.7666667
Shangmei	27.7427778	111.2955556
Xingtai	37.0630556	114.4941667
Ankang	32.68	109.0172222
Xindian	36.7975	118.2944444
Xindi	29.8166667	113.4666667
Feicheng	36.2486111	116.7658333
Sanshui	23.1591667	112.8836111
Ximei	24.9638889	118.3794444
Xihua	33.7833333	114.5166667
Xihe	31.6819444	113.4647222
Xichang	27.8983333	102.2705556
Xiazhuang	34.9161111	118.6388889
Xiazhen	34.8022222	117.1116667
Haining	30.5272222	120.6886111
Gongyi	34.76	112.9713889
Xiaoweizhai	26.1902778	107.5125
Xiaoshan	30.1675	120.2588889
Xiaolingwei	32.0333333	118.85
Xiaogan	30.9166667	113.9
Xianyang	34.3455556	108.7147222
Xiantao	30.3833333	113.4
Xianshuigu	38.985	117.3827778
Jiangdu	32.4366667	119.5508333
Xianning	29.8833333	114.2166667
Xianju	28.85	120.7333333
Zhuhai	22.2769444	113.5677778
Wenxing	28.6666667	112.8833333
Xiangxiang	27.7333333	112.5333333
Xiangtan	27.85	112.9
Xiangfan	32.0416667	112.145
Xiangcheng	33.8483333	113.4780556
Xi'an	34.2583333	108.9286111
Xiamen	24.4675	118.0930556
Wuzhou	23.4833333	111.3166667
Wuyang	31.9925	116.2472222
Wuxue	29.85	115.55
Wuxi	31.5772222	120.2938889
Dongyang	29.2677778	120.2252778
Changde	29.0322222	111.6780556
Wuhu	31.35	118.3666667
Wuhan	30.5833333	114.2666667
Wuhai	39.6647222	106.8122222
Wuda	39.4994444	106.7116667
Wucheng	29.5833333	118.1833333
Wenzhou	28.0191667	120.6544444
Wenshang	35.7275	116.4961111
Wenling	28.3669444	121.36
Wendeng	37.1936111	122.0511111
Weinan	34.5086111	109.5138889
Weihai	37.5016667	122.1136111
Weifang	36.71	119.1019444
Wanxian	30.8038889	108.3897222
Wanning	18.8002778	110.3966667
Jiaonan	35.8786111	119.9752778
Wafangdian	39.6183333	122.0080556
Tunxi	29.7113889	118.3125
Loushanguan	28.1375	106.82
Tongzhou	39.9052778	116.5994444
Fuding	27.3347222	120.2163889
Tongren	27.7172222	109.1852778
Tongling	30.95	117.7833333
Tongchuan	31.0883333	105.0813889
Tianpeng	30.9833333	103.9333333
Tianjin	39.1422222	117.1766667
Tengzhou	35.0783333	117.1513889
Taozhuang	34.85	117.3333333
Tantou	26.0313889	119.5986111
Tangzhai	34.4327778	116.5911111
Tangshan	39.6333333	118.1833333
Tangping	22.0166667	111.9333333
Tangjiazhuang	39.7333333	118.45
Tanghe	32.6883333	112.8275
Tanggu	39.0211111	117.6469444
Taizhou	32.4933333	119.9080556
Taiyuan	37.8694444	112.5602778
Taixing	32.1666667	120.0136111
Taishan	22.25	112.7833333
Tai'an	36.1852778	117.12
Suzhou	33.6361111	116.9788889
Suozhen	36.9538889	118.1047222
Suizhou	31.7111111	113.3630556
Suixi	33.9097222	116.7736111
Suicheng	33.8930556	117.9433333
Suining	30.5333333	105.5333333
Sishui	35.6488889	117.2758333
Laixi	36.8591667	120.5269444
Shouguang	36.88	118.7375
Shizuishan	39.2333333	106.7694444
Shizilu	35.1711111	118.8288889
Shiyan	32.6475	110.7780556
Shiyan	32.5666667	110.7833333
Shiwan	23.0	113.085
Shitanjing	39.2341667	106.3438889
Panyu	22.9372222	113.3619444
Shiqi	22.5175	113.3661111
Shima	24.4477778	117.8111111
Shilong	23.1144444	113.8472222
Tongchuan	35.0805556	109.0897222
Shijiazhuang	38.0413889	114.4786111
Shenzhen	22.5455376639819	114.068298339844
Shenxian	36.2411111	115.6672222
Shenjiamen	29.9497222	122.2836111
Shashi	30.3072222	112.2447222
Shaping	22.7666667	112.95
Shaoxing	30.0016667	120.5811111
Shaowu	27.3	117.5
Shaoguan	24.8	113.5833333
Shancheng	34.7952778	116.0816667
Shanwei	22.7833333	115.35
Shantou	23.36	116.6783333
Shanting	35.0752778	117.4577778
Shanghai	31.2222222	121.4580556
Shahecheng	36.9383333	114.5058333
Sanya	18.2430556	109.505
Sanming	26.2486111	117.6186111
Runan	33.0011111	114.3541667
Rongcheng	29.8166667	112.8833333
Fuqing	25.725	119.3794444
Jieyang	23.5297222	116.3655556
Rizhao	35.4275	119.4552778
Renqiu	38.6988889	116.0936111
Quzhou	28.9594444	118.8686111
Qujing	25.4833333	103.7833333
Qufu	35.5966667	116.9911111
Quanzhou	24.9138889	118.5858333
Qiyang	26.5822222	111.8586111
Qixia	37.2975	120.8255556
Qiongshan	20.0058333	110.3541667
Yuanjiang	28.8511111	112.3725
Qinzhou	21.95	108.6166667
Qinnan	33.2530556	119.9133333
Qinhuangdao	39.9316667	119.5883333
Jinjiang	24.8177778	118.5763889
Qingquan	30.45	115.2166667
Huaiyin	33.5886111	119.0191667
Qingdao	36.0986111	120.3719444
Qingyuan	23.7	113.0333333
Hongqiao	26.7866667	112.115
Puyang	35.7027778	115.0052778
Puyang	29.4602778	119.8861111
Putian	25.4394444	119.0102778
Puqi	29.7166667	113.8833333
Pumiao	22.75	108.4833333
Pulandian	39.3952778	121.9669444
Poyang	28.9833333	116.6666667
Pingyin	36.2830556	116.4452778
Pingyi	35.5005556	117.6308333
Pingxiang	27.6166667	113.85
Pingshan	22.9833333	114.7166667
Pingnan	23.5391667	110.39
Pingliang	35.5391667	106.6861111
Pingdu	36.7844444	119.9463889
Pingdingshan	33.7408333	113.3063889
Pengcheng	36.4311111	114.17
Panzhihua	26.55	101.7333333
Ningyang	35.7641667	116.7913889
Yutan	28.25	112.55
Ninghai	37.3833333	121.5833333
Ninghai	29.2891667	121.4247222
Ningbo	29.875	121.5419444
Neijiang	29.5836111	105.0591667
Nanzhou	29.3666667	112.4166667
Nanzhang	31.7758333	111.8380556
Nanyang	32.9947222	112.5327778
Nantong	32.0302778	120.8747222
Nanpu	27.9233333	118.5333333
Nanping	26.645	118.1736111
Nanning	22.8166667	108.3166667
Nanma	36.1816667	118.1583333
Nanlong	31.3166667	106.0333333
Nanjing	32.0616667	118.7777778
Nangong	37.3580556	115.3744444
Nanfeng	23.7383333	111.8086111
Nandu	22.8525	110.8233333
Nanding	36.7483333	118.0558333
Nanchong	30.8	106.0666667
Nanchang	28.6833333	115.8833333
Miyang	24.4041667	103.4427778
Mingshui	36.7166667	117.5
Mingguang	32.7797222	117.9827778
Minggang	32.4586111	114.0486111
Mianyang	31.4666667	104.7666667
Mentougou	39.9391667	116.0916667
Mengyin	35.7069444	117.9263889
Mengcheng	33.2661111	116.5511111
Meizhou	24.3	116.1166667
Meilu	21.45	110.7833333
Majie	25.0333333	102.6361111
Zhijiang	30.4213889	111.7533333
Macheng	31.1783333	115.0319444
Maba	24.6833333	113.5833333
Lüshun	38.8	121.2666667
Luqiaozhen	28.5788889	121.3783333
Luoyang	34.6836111	112.4536111
Luoyang	24.9622222	118.6811111
Luoyang	23.1666667	114.2666667
Luorong	24.4058333	109.6086111
Luohe	33.5716667	114.0352778
Luocheng	29.3833333	104.0333333
Lujiang	31.2472222	117.2866667
Kangding	30.0512652188889	101.960334777832
Lubu	23.1747222	112.2852778
Luancheng	37.8791667	114.6516667
Loudi	27.7344444	111.9944444
Longquan	24.6686111	102.1605556
Longkou	37.6508333	120.3286111
Liyang	31.4333333	119.4833333
Liuyang	28.15	113.6333333
Puning	23.3152778	116.1688889
Lishui	28.4580556	119.9138889
Lintong	34.3725	109.2033333
Linyi	35.0630556	118.3427778
Linxia	35.6002778	103.2063889
Linxi	39.7	118.4333333
Linshui	36.4247222	114.2047222
Linqu	36.5155556	118.5397222
Linqiong	30.4166667	103.4833333
Linqing	36.8455556	115.7116667
Linping	30.4225	120.2972222
Linhai	28.85	121.1166667
Lingcheng	22.7072222	110.3491667
Lincheng	19.9077778	109.6858333
Linfen	36.0888889	111.5188889
Liling	27.6666667	113.5
Lichuan	30.3	108.85
Zengcheng	23.2833333	113.8166667
Liaocheng	36.4438889	115.9647222
Lianzhou	24.7811111	112.3825
Lianzhou	21.6833333	109.15
Lianran	24.9058333	102.4916667
Liangxiang	39.7319444	116.14
Liancheng	21.6	110.2666667
Leshan	29.5666667	103.7333333
Lengshuitanqu	26.4408333	111.5780556
Lengshuijiang	27.6880556	111.4294444
Leiyang	26.4130556	112.8491667
Lecheng	25.1333333	113.3333333
Laohekou	32.3858333	111.6677778
Lanzhou	36.0563889	103.7922222
Lanxi	29.2136111	119.4866667
Lianyuan	27.6883333	111.6641667
Langfang	39.5097222	116.6947222
Laizhou	37.1716667	119.9213889
Laiyang	36.9758333	120.7136111
